PC1,PC2,PC3
-0.8505634996705421,1.7037018074990964,-1.9661578059241551
-0.7590140856216994,1.6996256734713113,-2.0323639297736835
0.03924905716743569,1.6552658174255155,-2.086063672892994
0.38500405964149187,1.6048153262754097,-2.118950054490046
-1.2870393556420636,1.673467114500428,-1.954525217026352
-0.6661422364777044,1.6001443143227378,-2.056551122396436
-0.2272641370736233,1.5778603318635054,-2.095599563706071
-0.8899142505286864,1.5625812309343128,-1.9974352235692616
-0.9835187385003114,1.557174688063536,-2.008645587502065
-1.437835771007737,1.5738880660072578,-1.9918494667406685
-0.4537453167351781,1.4756434938391787,-2.052705464779914
-0.4042311314634753,1.4949866954639313,-2.078344255914253
-1.2983469378113592,1.4346791195058224,-2.0020105115745257
-1.408776817235755,1.4477350964339006,-1.967020380758783
-0.8219139149626163,1.419163669062306,-2.028829492393135
-1.4527252784995948,1.394565664659303,-1.971964429693265
-1.7531923596578542,1.4231261835266005,-1.955166594380136
-1.4795334583226756,1.3455861653613799,-1.957644073303435
-1.7128801705407435,1.3539390906665723,-1.9545316132800326
-1.706079167063128,1.3516544576519478,-1.966501606701127
-1.7786108157881224,1.31588396383312,-1.9468557033723108
-1.992021615678932,1.3189363707077175,-1.9132972754466864
-2.7720071266006365,1.3234209680784486,-1.8000515755696063
-2.2609149077763986,1.2765526365060964,-1.8872615694297414
-1.8838451770549793,1.2063973251755373,-1.9318461378319032
-0.8113914905572456,1.1768035050372074,-2.0294856094242926
-2.598225873848981,1.2400325653516735,-1.8624917757638626
-2.109176371120671,1.180373183688669,-1.884319310741447
-1.4646728344439053,1.108269585528502,-1.9864634775803378
-1.6600766553321038,1.1042905316206226,-1.9678605073478812
-2.2607626709721105,1.1245315359073347,-1.8753957900305271
-2.604793491685197,1.1280393064656673,-1.8191120659602174
-3.075892168410571,1.1091380059367828,-1.767808949652825
-2.802510761844179,1.0648971754810381,-1.8008989317760054
-3.4327820868835546,1.100497934485319,-1.700016617152766
-3.392459873332691,1.0923425956004773,-1.7349361512965955
-2.8821166763464374,1.024619617912131,-1.7843551611856963
-3.513161673069462,1.0576492902202268,-1.663721833653019
-2.786238400707939,0.9868145884931449,-1.795341287022921
-3.2708069196315197,0.9805180042400811,-1.705491121440066
-3.528063135230973,0.9947142483165908,-1.6773141648577201
-4.069843136876347,0.9949113235696467,-1.6257239337548204
-2.8263634834786617,0.9308896677371165,-1.7703283311092948
-3.3424379802566833,0.9381850311979862,-1.7027174092772086
-4.630026246427006,0.9830582382861476,-1.5235683948154373
-4.261927564563428,0.9689765008038105,-1.567883389006791
-3.666071362693772,0.8862471049138879,-1.6521922332938621
-3.2117349996862243,0.8529272923912844,-1.7248616564185935
-4.234294307124132,0.9033082139727158,-1.5768431652167059
-4.2402819688912645,0.8969975298077327,-1.5741874547574854
-3.6328012874151985,0.8096451331574388,-1.6482551189207344
-4.388673618185858,0.8709772818795242,-1.543622825447813
-4.776871841544226,0.8424328878558094,-1.4667370847505625
-4.580094456254521,0.8217415963643306,-1.5168805172402056
-4.1621671415083545,0.7622495854167832,-1.552557324570356
-3.7544260305936077,0.7387323547758338,-1.6198584636063822
-4.939572071785948,0.8160631890450535,-1.4934422340137004
-4.4523306099263,0.7427248446018975,-1.5402580309270253
-4.44163991277924,0.7515626033205166,-1.5609514981581802
-4.069641233876705,0.7080390890854009,-1.5847265619974618
-4.107444045023738,0.6749226301869323,-1.538035251961454
-4.822126026730571,0.6907801296400818,-1.4377948619614316
-4.794492657803675,0.6798758747578806,-1.4401689067532257
-4.9165990303666005,0.7153970994254611,-1.4393275342984702
-4.6197350725571,0.6631165993965162,-1.5043014541159931
-4.237222278908766,0.6186971691441148,-1.5056007269770413
-5.3989987910695385,0.672513518380142,-1.3730988017330676
-5.00153956543071,0.6406819789295835,-1.4401758927803128
-4.73143127750254,0.607904843075851,-1.431938955951061
-5.660438112793571,0.615826381692539,-1.3250439126151787
-5.342798868154418,0.5914058960597152,-1.3729615738729226
-5.4619396381374505,0.5785610526369094,-1.3376468030876676
-6.03132448398773,0.6168528841052087,-1.2610968974673684
-6.31405991960851,0.6131258076342628,-1.2343463181279999
-6.041145197918783,0.5978679830115797,-1.26808954151347
-5.373113594720339,0.5547363931398551,-1.3529247384843146
-6.642251415457608,0.5712561357664961,-1.1662410475072538
-5.705274947516781,0.5327202706004388,-1.2962316811426708
-5.986699007801236,0.5356064476339976,-1.2779941689205192
-5.945104000775289,0.5057345452213506,-1.2586280252427702
-5.719550177462178,0.45821211371476955,-1.2530219555224904
-6.500235679539046,0.5218280669762807,-1.2162522140896677
-6.246942359802913,0.4871557626010637,-1.2067462372323243
-6.4818191923434965,0.5084511549991912,-1.1966860494235254
-6.50540403969637,0.4849079413987673,-1.1925093011134624
-6.392558900987123,0.47149219114465746,-1.1948636254872327
-6.551891780579605,0.4900338102152781,-1.173485668222144
-7.1138713554151805,0.5190102770116325,-1.1024436717198491
-6.440993270496936,0.4323063344055566,-1.1482734090678821
-6.433528226814739,0.4326198113543886,-1.1728544595626371
-7.513846504494473,0.5349602683845102,-1.0217156950166006
-7.47454010131391,0.5153757285932793,-1.0552825815775158
-6.703137482409644,0.42929530939893995,-1.1376407188250337
-6.923390213534718,0.4274500034689987,-1.0999367801391446
-6.18479834845829,0.39648180593722315,-1.2152273696738094
-6.458920037390729,0.41784263879202665,-1.14571154915444
-7.498786045501524,0.47827523433668195,-1.0256301411160007
-6.7596904493599235,0.41595823973175505,-1.1300572945655185
-6.809431202997083,0.37940197235554673,-1.1284799000772445
-7.229495476475295,0.4569533182893918,-1.0633424097189994
-6.772772639347033,0.40297517876585376,-1.1063195395366499
-7.126414963004015,0.41048302387127433,-1.0467592651417783
-7.241278333321225,0.4346284970059013,-1.0324582221972027
-7.420185983859292,0.4515600038546286,-0.9679577793001003
-7.6400782034846,0.45515543209008885,-0.9674570197773825
-7.454281862270668,0.46473445903097954,-1.0019984264011934
-7.338622984826392,0.43911256637830537,-1.0211300881732674
-7.298835202799693,0.4381606333710489,-1.005469976012892
-7.871637568452436,0.47254392658516076,-0.9241695570629217
-7.280448172079167,0.40730567680929947,-1.0084112089760864
-8.079784957840673,0.4814424253890012,-0.8824388817153045
-7.987683254808366,0.4690500605784805,-0.9051612417621807
-7.2458420865219475,0.4081120043057966,-0.9964435440565069
-7.429398517422123,0.4286908345530511,-0.9801510247360797
-7.551630265870224,0.4101688728852705,-0.9385613340620688
-7.64062740990376,0.4264362671937832,-0.929013622315146
-8.173472400240374,0.4798576158525898,-0.8514749686077611
-8.079713816939412,0.4746294833527195,-0.85123754762803
-7.640215283227835,0.4409061915948956,-0.9144964883132999
-7.973651663576214,0.46576082896629534,-0.8620827942363675
-8.322153623804178,0.4833817497560063,-0.8010916369331053
-8.23666429437188,0.4583850379965239,-0.8211797634794475
-8.534888132292664,0.5099516404824265,-0.7801893923521331
-8.598743148857535,0.5215216026990216,-0.7752155087488337
-7.618745684480449,0.4095053525321238,-0.8917301647602462
-7.983752721719981,0.4459920856792715,-0.8287840742459313
-8.810260901384373,0.5003034376465605,-0.7101339146621396
-9.59964942568715,0.5658930745597006,-0.5617008437577873
-8.090665027212648,0.4629322643782343,-0.8306039261600452
-8.30240699303738,0.4858109309224133,-0.760381542147272
-9.088811294977608,0.555182102624728,-0.638801884995246
-9.008355328740649,0.5181154552352392,-0.623809729692174
-8.470344547056916,0.5169455467629896,-0.7331609134415344
-8.119357708339995,0.4754833024602354,-0.7881775006994177
-8.710913093387134,0.49585406455712977,-0.6707458556994071
-9.029937230902195,0.530312039352359,-0.6015812517832642
-8.687747280401258,0.4865345455319536,-0.6670454369389062
-8.708732626820604,0.5137955077563457,-0.6902053574646739
-9.446238863982133,0.5276376280798322,-0.5166156963005919
-8.434872100015262,0.4958213460363567,-0.6928637713493655
-9.041639031084324,0.5288210200121038,-0.6029035592056642
-9.58008109608485,0.5424156302555625,-0.505510086632459
-9.379987561336554,0.5454778626414359,-0.5364607381153988
-8.881786793838918,0.4952504719257425,-0.5807882855736514
-9.39046759610343,0.5402007500139876,-0.5178818864118075
-9.499220654781091,0.5405484878154014,-0.4665830891587258
-8.667626806669645,0.5086403908344483,-0.6301420035833297
-9.27723849482185,0.5346565701554777,-0.5211508435818114
-9.855639446340625,0.5893756007118858,-0.41784109201786473
-9.623460882975838,0.5481634051176453,-0.45831074764498403
-9.178431773748148,0.5376969320824964,-0.5203384926141341
-9.332087658785637,0.5424909283880063,-0.4934713382506812
-9.56325140322521,0.5540796535056973,-0.4819015307027316
-9.855713224264466,0.5887535806401752,-0.40730842558562474
-9.686079923400726,0.5835712168336961,-0.4297393075612448
-10.11413710214654,0.6128363362750364,-0.38183188789977196
-9.129617331739334,0.5409330914696932,-0.527235651872413
-9.140789682627561,0.517913407776211,-0.5088750516764919
-10.09508704890455,0.5845961381533099,-0.3590824487592344
-9.693466976118861,0.5699249225224227,-0.3950744936627618
-9.439538524033605,0.5541843777433262,-0.4304588187694441
-10.058366750998387,0.5855422546676731,-0.3338917725734476
-10.013954703079245,0.5664352750948053,-0.3501440404986337
-10.132313877899659,0.5809099985172722,-0.3470257518632308
-10.143761124108524,0.5760229739645185,-0.30196211433200143
-10.05247272238246,0.5619550395345349,-0.2999020411998733
-9.88380919460475,0.5644141896359951,-0.33111303840459105
-10.520402697459879,0.6421152573781977,-0.24499370503766593
-10.125329256912108,0.5805182410113117,-0.2844333648209416
-10.410127162884528,0.6308663757838984,-0.2484430738951386
-10.632405928343792,0.6668965642946567,-0.2145363377390641
-10.00389003505964,0.5679548474708661,-0.2921217512454863
-10.132876507730144,0.6030508867821953,-0.28809194577763014
-9.922821572542809,0.5782278478738158,-0.3144119078700343
-9.866903902278313,0.5755685894724859,-0.30927903242461435
-10.56822717587867,0.6284403344625294,-0.20788356129674496
-10.551937211370044,0.634893459671621,-0.1934747451690169
-10.766262632077853,0.6639515898055253,-0.1182216083643274
-11.316790558845836,0.6993685560207155,-0.052153532391114206
-11.16099699751516,0.6785798121182104,-0.07720292883010618
-10.179539086322027,0.6095994683531467,-0.2501463523907481
-10.91083051317666,0.6574749907860975,-0.10181522406879545
-11.044865764376675,0.6642228243406355,-0.07038420074733219
-11.355129521411298,0.6961247424478025,-0.029992032944477765
-10.696409175399106,0.6294519014790376,-0.10347510431813249
-10.804493023464236,0.6294861940851277,-0.08574224121271226
-11.447453842485146,0.6839505449834189,-0.0002279530167983384
-11.86691921178361,0.7085105993875781,0.08250024883484651
-11.560161219876434,0.7122883652403237,0.02823123429332988
-11.73841347374421,0.7220949581066566,0.07569257854820002
-12.100105476793477,0.7466801986041465,0.1161591718019314
-10.596712140125318,0.6404026287161023,-0.11982981030077433
-11.200048522476836,0.6829009856600102,-0.02954079446398882
-10.77239716101624,0.6499314729242295,-0.0993013848068815
-11.228882931966988,0.6873505600534275,-0.023128345181673986
-11.511973951871177,0.7069273716207908,0.03155013375563762
-12.081101260344994,0.7202878143398407,0.13115844230498677
-12.041952584305541,0.7384869165676171,0.09946763703714467
-11.36983683961096,0.6993503336427509,0.012136237328632376
-11.36590318762559,0.6699981852646226,0.017360022656120546
-11.860219493283251,0.7145818046370275,0.08394248203976014
-11.887644777839574,0.7222812173943549,0.09010414015070983
-11.43797763994542,0.6803350531679689,0.0332284539404278
-11.409165164975004,0.6879781961345839,0.03643190517135123
-12.074792496284621,0.7292200713335872,0.14024530402950108
-12.582272085463432,0.7513805772381387,0.245419992779558
-11.451078203191388,0.7007406383469735,0.04536908261242221
-11.606337043872285,0.663958656716641,0.08657731392763517
-11.812382137557258,0.7020829960788264,0.09811233146305501
-11.773283603787617,0.6957155950284833,0.10779959094878744
-11.713671108620375,0.6760365025248032,0.12818916875801428
-12.027646640079162,0.7360643690180918,0.13566465512122844
-11.772564949498374,0.695019794969316,0.1292459258951005
-11.560429949089645,0.6515626174560105,0.09808088565953471
-12.005147408006273,0.7009803379956983,0.15743896655476328
-12.104395065021828,0.7357383177716273,0.16561329275896614
-12.14572997477372,0.6925084201022225,0.19963318998497132
-12.264787605290694,0.7527672467613952,0.19605599685867067
-12.909053885450199,0.7673673376491378,0.34317004592877604
-12.738012738970752,0.7435071273784051,0.3212673567180888
-12.44275635314514,0.7421828342909444,0.29151038422049824
-11.608520456041187,0.6221687134409043,0.13200275779213122
-12.90949256172093,0.7667163349888976,0.36240146287876346
-12.61116806621022,0.7607894481434136,0.28911102311670955
-12.161768050994059,0.7278429707139887,0.19947047702615064
-12.588205975012528,0.7446205265879587,0.291624030503075
-12.716035280160645,0.7485607098109236,0.30585001982059695
-13.218647415262113,0.7946386148149591,0.4048648555143087
-12.388967802450633,0.7323564244251658,0.26708667702002115
-12.42910427954778,0.7322377604759647,0.2819391411583209
-13.0972611196116,0.7524490917992496,0.4033036452379733
-12.467397191181606,0.7043805246104544,0.3076872796044288
-12.736266259920852,0.7572047849478675,0.3402333202077544
-13.250270043337313,0.77610981093129,0.4271058789446975
-12.525377991212777,0.7319373130015242,0.313377052786171
-12.830016759710809,0.7362365572422438,0.38171147941956635
-13.027276315396072,0.7568216427946521,0.3976026789906261
-13.624158955088127,0.7885117175305448,0.5116883700888255
-13.080548239270945,0.7664245439671592,0.39685958893234974
-12.967859372269919,0.7480417326350479,0.39784141629934516
-13.17610111248253,0.7697445734082194,0.431631420199979
-12.555459406149922,0.7063528844385978,0.36987996126040984
-14.02267629933866,0.8281387517631505,0.5651357248976454
-13.215529496178037,0.7595140450862312,0.44133371873353666
-12.916006670927102,0.7320993635081107,0.44056911942654126
-13.177873000220707,0.7422939662909308,0.4872227869027903
-13.646396937144331,0.8050059229196823,0.5437836960377002
-14.448441271766157,0.8451630020273987,0.6432492376808386
-14.290432930357882,0.8600050955923959,0.6009665732602877
-13.661097458373373,0.7860052061273107,0.5444490094419022
-13.19844201225019,0.7527532890258906,0.4389555247658138
-12.967825959884696,0.7119539137080613,0.4271321209205175
-13.64063876204631,0.7873952485142437,0.5411161747058422
-13.948736552193765,0.8097963994969113,0.5682255739571918
-13.65890416353751,0.768164908576736,0.550751767006927
-13.881089415098208,0.797356825140018,0.5889530753139378
-14.534441873328268,0.8472306562241585,0.6727060199818957
-14.961640406941306,0.8830801015465505,0.7438507885569279
-14.042661639072124,0.791009511003507,0.6259301322853726
-14.171232109015278,0.8202929798592011,0.6217750489347396
-14.522364737469426,0.8438403982581473,0.6799958235895153
-14.622439001165061,0.8485763735870915,0.7105665776910058
-14.794935863563362,0.8578409419877355,0.7395835451007774
-14.879784674929233,0.8875504026261875,0.7390451003986426
-14.354436708589068,0.8389190121752604,0.6543360172687652
-14.141675715867677,0.7922343041169844,0.648141166281474
-14.471871145334067,0.8505433616815647,0.6944029828074104
-14.936971920213917,0.8846736367115051,0.7588237454430276
-14.338715110025117,0.8064666924150332,0.684560668475427
-14.339144057105104,0.8189076809299042,0.6901383187199845
-14.633914182433793,0.8221727203945456,0.734741252551911
-14.43080726262938,0.8094437777997566,0.7219118717304811
-14.24709308071885,0.815433797275496,0.6452442026761964
-14.84293001562454,0.8570183925994598,0.7487285482575218
-14.274839958630656,0.806277240939664,0.6836410279033951
-14.490758228204449,0.8414188269038309,0.7004534662287731
-15.246915337292652,0.8927807890270598,0.8125324369619699
-15.327529170252848,0.8887248987991007,0.8462436813028825
-14.93541087111462,0.8665615212239679,0.7865391077845447
-14.470378339263407,0.8278827763245505,0.7270223530633897
-14.634282475238676,0.8234467167149138,0.7386250022719363
-14.445393153285428,0.8073835647776892,0.7207448816228043
-14.565554635660154,0.8318416824948391,0.7358706691524424
-14.962958252925157,0.8383859551093534,0.8223677641646824
-14.800298032642113,0.822550777204669,0.7724429998051746
-15.157059065152339,0.8515387545955949,0.8301026297917629
-15.138397036968252,0.8579903689332605,0.8313144462483444
-14.787129870490677,0.8157859189069562,0.7665864941659659
-14.710234612199054,0.8319072000756064,0.7353158108227591
-14.607476545014453,0.8078984154124724,0.7668100551673251
-15.511823777860013,0.8848328887781437,0.8793518621145223
-15.621132197114466,0.9018006451987097,0.9082646610631041
-14.794529583059248,0.8155330858491412,0.7927821864020679
-15.101476679486803,0.8523876839241863,0.8367352323696384
-15.814913744362993,0.9073947588080661,0.9493511387470907
-15.449225426745299,0.8659343072959249,0.8918566043089492
-15.301177850001341,0.8565366018698428,0.8740123457141922
-14.89153215336177,0.8043272352789408,0.8290778537509664
-15.509649563161453,0.863789994517401,0.9065731036942717
-16.453354030946674,0.9354036138191391,1.054378025388248
-16.29499761082021,0.9144344390612569,1.0264899931459752
-16.454621714207267,0.9470794456444698,1.0597731974877778
-16.34184334345134,0.9207325817248565,1.0516078507496531
-16.119872908937186,0.9140353480651741,0.9906415947446654
-17.29637057089999,0.9997456146919574,1.2225433103442076
-17.126525051691942,0.980208763528174,1.1785163887919436
-16.576372183388624,0.9423637990787096,1.0745647222531198
-16.78815154956075,0.9666095627268837,1.1363666469020945
-15.848219118428549,0.8531813029258514,0.9905609161186288
-16.848313150602973,0.960848015677516,1.1623540593034143
-17.830331906125483,1.0072787124877451,1.3406984342880466
-18.12298983071753,1.0031569289713056,1.3934595134461614
-17.240349073210517,0.9741125377801121,1.229521018045876
-16.903115282951095,0.9329695662839781,1.1763421227233037
-18.306696054121595,1.0278406121580441,1.4393684866892142
-17.107955777534766,0.953499260925088,1.2034748732427478
-17.411961317727528,0.9819895450479378,1.2531141424977073
-17.543819779577166,0.970573490985855,1.2761220681273833
-16.723732515796957,0.9530130059682754,1.1374169360952693
-16.537928068129425,0.9264943496734943,1.1170680674657376
-17.004210731619324,0.9657079601934978,1.1789024153915486
-17.15627951623391,0.9775708487486544,1.2008904223992574
-16.82395034344856,0.9492552375126991,1.1561501955810174
-17.272251473655672,0.9544144578842042,1.241315314527723
-17.332322670446768,0.9793534259309934,1.2338827943938198
-17.23808997783291,0.9614882575923479,1.2480499963138778
-17.451658453729163,0.9730708636228697,1.2930318039456514
-17.32377723278985,0.9592751384951116,1.2653971469019416
-17.844967426485884,0.9650797913619674,1.3617591151457589
-17.74047505396541,0.9959133874235927,1.329396040922319
-18.287158911185596,0.9999726596959112,1.4513633686370206
-17.446964823165114,0.9609968079774339,1.295996579207704
-17.54402705250745,0.948963927156379,1.3082737829073765
-17.262017679773084,0.9391116610831732,1.2675639003823564
-18.69184399025401,1.0266582868290122,1.52488098724419
-17.39196326118946,0.9663675229125693,1.2801767879328503
-16.776015346353404,0.9333148492611338,1.1698431972145749
-17.258899391502872,0.9517483899699626,1.2495631006970584
-17.44643216790063,0.9828803645430091,1.294698484590848
-17.11175466365884,0.9528972041363326,1.2268423660495
